"Domain","UniqueName","Name","Enabled","ParentUniqueName"
"unspsc","27112120","C clamps","271121","Yes"
"unspsc","27112108","Needlenose pliers","271121","Yes"
"unspsc","27112132","Hold down clamps","271121","Yes"
"unspsc","27112121","Corner clamps","271121","Yes"
"unspsc","27112109","Magnetic tools","271121","Yes"
"unspsc","27112133","T handle clamps","271121","Yes"
"unspsc","27112122","Sheet metal pliers","271121","Yes"
"unspsc","27112110","Retaining ring pliers","271121","Yes"
"unspsc","27112201","Trowels","271122","Yes"
"unspsc","27112202","Floats","271122","Yes"
"unspsc","27112203","Edgers","271122","Yes"
"unspsc","27112205","Concrete vibrators","271122","Yes"
"unspsc","27112302","Awls","271123","Yes"
"unspsc","27112303","Scribers","271123","Yes"
"unspsc","27112304","Chalk lines","271123","Yes"
"unspsc","27112305","Metal markers or holders","271123","Yes"
"unspsc","27112306","Metal stamps","271123","Yes"
"unspsc","27112301","Branders","271123","Yes"
"unspsc","27112406","Tag guns","271124","Yes"
"unspsc","27112407","Security tag detacher","271124","Yes"
"unspsc","27112401","Staple guns","271124","Yes"
"unspsc","27112402","Rivet tools","271124","Yes"
"unspsc","27112403","Banders","271124","Yes"
"unspsc","27112404","Anchor setting tools","271124","Yes"
"unspsc","27112405","Bolt heaters","271124","Yes"
"unspsc","27112501","Pipe bending tools","271125","Yes"
"unspsc","27112502","Pry bars","271125","Yes"
"unspsc","27112503","Conduit benders","271125","Yes"
"unspsc","27112504","Wedges","271125","Yes"
"unspsc","27112505","Packing hooks","271125","Yes"
"unspsc","27112506","Hickeys","271125","Yes"
"unspsc","27112602","Caulking tools","271126","Yes"
"unspsc","27112603","Insertion tool","271126","Yes"
"unspsc","27112601","Putty knives","271126","Yes"
"unspsc","27113202","Bearing fitting tool kits","271132","Yes"
"unspsc","27113203","Computer tool kits","271132","Yes"
"unspsc","27113204","Electrician kits","271132","Yes"
"unspsc","27113201","General tool kits","271132","Yes"
"unspsc","271217","Hydraulic hose and tube fittings","2712","Yes"
"unspsc","271215","Hydraulic presses","2712","Yes"
"unspsc","271216","Hydraulic cylinders and pistons","2712","Yes"
"unspsc","271261","Hydraulic tools","2712","Yes"
"unspsc","27121501","Press return springs","271215","Yes"
"unspsc","27121502","Hydraulic press frames","271215","Yes"
"unspsc","27121503","Hydraulic press columns","271215","Yes"
"unspsc","27113101","Fish tape","271131","Yes"
"unspsc","27113102","Fuse pullers","271131","Yes"
"unspsc","27113103","Fids","271131","Yes"
"unspsc","27113104","Stake pullers","271131","Yes"
"unspsc","27113001","Scratch brushes","271130","Yes"
"unspsc","27113002","Tube brushes","271130","Yes"
"unspsc","27113004","Stretcher brushes","271130","Yes"
"unspsc","27113003","Applicator brushes","271130","Yes"
"unspsc","27112719","Glue guns","271127","Yes"
"unspsc","27112708","Power sanders","271127","Yes"
"unspsc","27112720","Torque tools","271127","Yes"
"unspsc","27112709","Power saws","271127","Yes"
"unspsc","27112721","Biscuit jointers","271127","Yes"
"unspsc","27112710","Power screwguns","271127","Yes"
"unspsc","27112711","Power staple guns","271127","Yes"
"unspsc","27112712","Power trimmers","271127","Yes"
"unspsc","27112701","Power blowers","271127","Yes"
"unspsc","27112713","Impact wrenches","271127","Yes"
"unspsc","27112702","Power buffers","271127","Yes"
"unspsc","27112714","Power caulking guns","271127","Yes"
"unspsc","27112703","Power drills","271127","Yes"
"unspsc","27112715","Power chippers","271127","Yes"
"unspsc","27112704","Power grinders","271127","Yes"
"unspsc","27112716","Power nail guns","271127","Yes"
"unspsc","27112705","Demolition hammers","271127","Yes"
"unspsc","27112717","Heat guns","271127","Yes"
"unspsc","27112706","Power planes","271127","Yes"
"unspsc","27112718","Engravers","271127","Yes"
"unspsc","27112707","Power routers","271127","Yes"
"unspsc","27112832","Socket attachments and accessories","271128","Yes"
"unspsc","27112821","Router bits","271128","Yes"
"unspsc","27112808","Collets","271128","Yes"
"unspsc","27112822","Hub adapters","271128","Yes"
"unspsc","27112809","Tool holders","271128","Yes"
"unspsc","27112823","Cutting chains","271128","Yes"
"unspsc","27112810","Thread repair kits","271128","Yes"
"unspsc","27112824","Chuck sleeves","271128","Yes"
"unspsc","27112811","Arbors","271128","Yes"
"unspsc","27112825","Tool template sets","271128","Yes"
"unspsc","27112812","Countersinks","271128","Yes"
"unspsc","27112801","Drill bits","271128","Yes"
"unspsc","27112826","Hole saws","271128","Yes"
"unspsc","27112813","Extension pole","271128","Yes"
"unspsc","27112802","Saw blades","271128","Yes"
"unspsc","27112827","Magnetizer demagnetizer devices","271128","Yes"
"unspsc","27112814","Screwdriver bits","271128","Yes"
"unspsc","27112803","End mills","271128","Yes"
"unspsc","27112828","Impact socket","271128","Yes"
"unspsc","27112815","Nut driver bits","271128","Yes"
"unspsc","27112804","Stamping dies or punches","271128","Yes"
"unspsc","27112829","Impact wrench attachments and accessories","271128","Yes"
"unspsc","27112818","Vise jaw liners or caps","271128","Yes"
"unspsc","27112805","Threading dies","271128","Yes"
"unspsc","27112830","Screwdriver accessories and supplies","271128","Yes"
"unspsc","27112819","Skiving tool cutter blades","271128","Yes"
"unspsc","27112806","Threading taps","271128","Yes"
"unspsc","27112831","Wrench accessories and supplies","271128","Yes"
"unspsc","27112820","Lug crimping tool dies","271128","Yes"
"unspsc","27112807","Chucks","271128","Yes"
"unspsc","27112901","Grease guns","271129","Yes"
"unspsc","27112902","Industrial funnels","271129","Yes"
"unspsc","27112903","Hand sprayers","271129","Yes"
"unspsc","27112904","Resin guns","271129","Yes"
"unspsc","27112905","Oil can","271129","Yes"
"unspsc","27112906","Caulking guns","271129","Yes"
"unspsc","27112907","Broadcast spreaders","271129","Yes"
"unspsc","27112908","Oil gun","271129","Yes"
"unspsc","30241701","Framing beam or rail or tubing","302417","Yes"
"unspsc","30241702","Portable structure canvas section","302417","Yes"
"unspsc","30241604","Stair riser","302416","Yes"
"unspsc","30241601","Grandstand footboard and accessories","302416","Yes"
"unspsc","30241602","Stair step","302416","Yes"
"unspsc","30241603","Stringer","302416","Yes"
"unspsc","302417","Tent and membrane structure framing and covering components","3024","Yes"
"unspsc","302415","Portable Structure Consolidating Components","3024","Yes"
"unspsc","302416","Grandstand bleacher and stair structural components","3024","Yes"
"unspsc","30241508","Gin pole and accessories","302415","Yes"
"unspsc","30241509","Mast section and king pole","302415","Yes"
"unspsc","30241510","Side pole","302415","Yes"
"unspsc","30241511","Stake or peg","302415","Yes"
"unspsc","30241512","Transom","302415","Yes"
"unspsc","30241501","Tube frame connector","302415","Yes"
"unspsc","30241513","Steel A-frame","302415","Yes"
"unspsc","30241502","Anchor plate","302415","Yes"
"unspsc","30241514","Structural brace","302415","Yes"
"unspsc","30241503","Bail ring","302415","Yes"
"unspsc","30241515","Structural alignment tool","302415","Yes"
"unspsc","30241504","Base plate","302415","Yes"
"unspsc","30241505","Cupola","302415","Yes"
"unspsc","30241506","Funicular bell","302415","Yes"
"unspsc","30241507","Gable","302415","Yes"
"unspsc","30222108","Mountain rescue building","302221","Yes"
"unspsc","30222109","Lifeboat station","302221","Yes"
"unspsc","30222110","Coastguard building","302221","Yes"
"unspsc","30222111","Rescue service station","302221","Yes"
"unspsc","30222112","Civic center","302221","Yes"
"unspsc","30222101","Post office","302221","Yes"
"unspsc","30222113","Crematorium","302221","Yes"
"unspsc","30222102","Bank","302221","Yes"
"unspsc","30222114","Art gallery","302221","Yes"
"unspsc","30222103","Police station","302221","Yes"
"unspsc","30222115","Prehistoric monument","302221","Yes"
"unspsc","30222104","Court building","302221","Yes"
"unspsc","30222116","Ticket offices","302221","Yes"
"unspsc","30222105","Prison building","302221","Yes"
"unspsc","30222106","Fire station","302221","Yes"
"unspsc","30222107","Ambulance station","302221","Yes"
"unspsc","30222301","Schools","302223","Yes"
"unspsc","30222302","Polytechnic","302223","Yes"
"unspsc","30222303","Vocational college","302223","Yes"
"unspsc","30222304","Lecture theater","302223","Yes"
"unspsc","30222305","Library","302223","Yes"
"unspsc","30222306","Language laboratory","302223","Yes"
"unspsc","30222307","Laboratory building","302223","Yes"
"unspsc","30222308","Meteorological stations","302223","Yes"
"unspsc","30222309","Research or testing facilities","302223","Yes"
"unspsc","30222202","Substation","302222","Yes"
"unspsc","30222203","Nuclear power station","302222","Yes"
"unspsc","30222204","Water tower","302222","Yes"
"unspsc","30222205","Wells","302222","Yes"
"unspsc","30222206","Mobile telephone base stations","302222","Yes"
"unspsc","30222207","Dam","302222","Yes"
"unspsc","30222208","Oil or gas platforms","302222","Yes"
"unspsc","30222201","Radar station","302222","Yes"
"unspsc","30222401","Clinic","302224","Yes"
"unspsc","30222402","Nursing home","302224","Yes"
"unspsc","30222403","Operating theater","302224","Yes"
"unspsc","30222404","Intensive care unit","302224","Yes"
"unspsc","30222405","Diagnostic screening room","302224","Yes"
"unspsc","30222406","Screening rooms","302224","Yes"
"unspsc","30222407","Fluoroscopy room","302224","Yes"
"unspsc","30222408","Pathology room","302224","Yes"
"unspsc","30222409","Catheter room","302224","Yes"
"unspsc","30222501","Residential homes","302225","Yes"
"unspsc","30222502","Flats","302225","Yes"
"unspsc","30222503","Childrens home","302225","Yes"
"unspsc","30222504","Daycare center","302225","Yes"
"unspsc","30222505","Retirement home","302225","Yes"
"unspsc","30222506","Old peoples home","302225","Yes"
"unspsc","30222507","Hostel","302225","Yes"
"unspsc","30222604","Sports hall","302226","Yes"
"unspsc","30222605","Spa","302226","Yes"
"unspsc","30222606","Gymnasium","302226","Yes"
"unspsc","30222607","Swimming pool","302226","Yes"
"unspsc","30222608","Water sports facilities","302226","Yes"
"unspsc","30222601","Stadium","302226","Yes"
"unspsc","30222602","Sports ground","302226","Yes"
"unspsc","30222603","Running track","302226","Yes"
"unspsc","30222701","Workshops","302227","Yes"
"unspsc","30222702","Cold storage installations","302227","Yes"
"unspsc","30222703","Warehouse stores","302227","Yes"
"unspsc","30223001","Churches","302230","Yes"
"unspsc","30223002","Temples","302230","Yes"
"unspsc","30223003","Mosques","302230","Yes"
"unspsc","30222802","Cowsheds","302228","Yes"
"unspsc","30222803","Irrigation channel","302228","Yes"
"unspsc","30222801","Barn","302228","Yes"
"unspsc","30222901","Military bunker","302229","Yes"
"unspsc","30222902","Military shelter","302229","Yes"
"unspsc","30222903","Barracks","302229","Yes"
"unspsc","30222904","Military mess","302229","Yes"
"unspsc","30231701","Framed textile structure","302317","Yes"
"unspsc","30231702","Pole tent or tension tent","302317","Yes"
"unspsc","302315","Grandstands and Bleachers","3023","Yes"
"unspsc","302316","Portable Prefabricated commercial and industrial structures","3023","Yes"
"unspsc","302317","Tents and Membrane Structures","3023","Yes"
"unspsc","30231501","Foldable grandstand","302315","Yes"
"unspsc","30231502","Mobile grandstand","302315","Yes"
"unspsc","30231503","Portable grandstand","302315","Yes"
"unspsc","30231601","Portable box office","302316","Yes"
"unspsc","30231602","Portable toilet","302316","Yes"
"unspsc","30231603","Site Office","302316","Yes"
"unspsc","30231604","Portable kitchen unit","302316","Yes"
"unspsc","27121601","Cylinder pistons","271216","Yes"
"unspsc","27121602","Hydraulic cylinders","271216","Yes"
"unspsc","27121603","Hydraulic cylinder piston rods","271216","Yes"
"unspsc","27121604","Hydraulic cylinder or component repair kits","271216","Yes"
"unspsc","27121605","Hydraulic cylinder barrels","271216","Yes"
"unspsc","27121606","Mounting bases for hydraulic cylinders","271216","Yes"
"unspsc","27121705","Hydraulic or compression elbows","271217","Yes"
"unspsc","27121706","Ferrule nuts","271217","Yes"
"unspsc","27121707","Crimp connectors","271217","Yes"
"unspsc","27121701","Hydraulic quick connectors","271217","Yes"
"unspsc","27121702","Hydraulic tees or crosses","271217","Yes"
"unspsc","27121703","Ferrules","271217","Yes"
"unspsc","27121704","Hydraulic unions","271217","Yes"
"unspsc","27126101","Manhole cover lifters","271261","Yes"
"unspsc","27126102","Hydraulic accumulators","271261","Yes"
"unspsc","271316","Air fittings and connectors","2713","Yes"
"unspsc","271317","Pneumatic cylinders and components","2713","Yes"
"unspsc","271315","Pneumatic tools","2713","Yes"
"unspsc","27131501","Pneumatic impact wrenches","271315","Yes"
"unspsc","27131502","Compressed air gun","271315","Yes"
"unspsc","27131504","Pneumatic hammer","271315","Yes"
"unspsc","27131505","Pneumatic drill","271315","Yes"
"unspsc","27131506","Pneumatic nail drivers","271315","Yes"
"unspsc","27131507","Pneumatic sanding machines","271315","Yes"
"unspsc","27131508","Air motors","271315","Yes"
"unspsc","27131509","Pneumatic accumulators","271315","Yes"
"unspsc","27131510","Accumulator bladders or bags","271315","Yes"
"unspsc","27131511","Pneumatic grinders","271315","Yes"
"unspsc","27131512","Pneumatic screwdriver","271315","Yes"
"unspsc","27131601","Air manifolds","271316","Yes"
"unspsc","27131603","Air regulators","271316","Yes"
"unspsc","27131604","Pneumatic lubricators","271316","Yes"
"unspsc","27131605","Air curtain","271316","Yes"
"unspsc","27131608","Vacuum cups or pads","271316","Yes"
"unspsc","27131609","Pneumatic silencers","271316","Yes"
"unspsc","27131610","Lubricator or regulator repair kits","271316","Yes"
"unspsc","27131613","Air coupling","271316","Yes"
"unspsc","27131614","Pneumatic adapters","271316","Yes"
"unspsc","27131701","Pneumatic cylinders","271317","Yes"
"unspsc","27131702","Pneumatic cylinder rod accessories","271317","Yes"
"unspsc","27131703","Pneumatic cylinder pistons","271317","Yes"
"unspsc","27131704","Pneumatic cylinder piston rods","271317","Yes"
"unspsc","27131705","Pneumatic cylinder barrel","271317","Yes"
"unspsc","27131706","Pneumatic cylinder end caps","271317","Yes"
"unspsc","27131707","Pneumatic cylinder or component repair kits","271317","Yes"
"unspsc","27131708","Mounting bases for pneumatic cylinder","271317","Yes"
"unspsc","27131709","Pneumatic cylinder cushion rings","271317","Yes"
"unspsc","271411","Suspension tools","2714","Yes"
"unspsc","271410","Body tools","2714","Yes"
"unspsc","27141001","Trim or molding tools","271410","Yes"
"unspsc","27141101","Steering wheel puller","271411","Yes"
"unspsc","3020","Prefabricated structures","30","Yes"
"unspsc","3023","Portable Structures","30","Yes"
"unspsc","3024","Portable Structure Building Components","30","Yes"
"unspsc","3019","Construction and maintenance support equipment","30","Yes"
"unspsc","3014","Insulation","30","Yes"
"unspsc","3013","Structural building products","30","Yes"
"unspsc","3012","Roads and landscape","30","Yes"
"unspsc","3010","Structural materials and basic shapes","30","Yes"
"unspsc","3015","Exterior finishing materials","30","Yes"
"unspsc","3011","Concrete and cement and plaster","30","Yes"
